Family_name	A	C	G	U	purines	pyrimidines	total_atoms	total_residues	HBA	HBD	polar	anion	cation	hydrophobic	others	total_heavy_atoms	r_sasa	r_polar_sasa	r_nonpolar_sasa	pocket_depth	mol_sa	polar_sa	nonpolar_sa	pmi_1	pmi_2	pmi_3	npr1	npr2	asphericity	eccentricity	spherocity_index	inertial_shape_factor	roughness_0.4	roughness_0.8	roughness_1.6	roughness_3.2	alpha	beta	gamma	delta	epsilon	zeta	e_z	chi	phase_angle	st_C3'_endo	st_C2'_endo	st_C3'_exo	st_C2'_exo	ssZp	Dp	splay	eta	eta'	theta'	eta''	theta''	v0	v1	v2	v3	v4	tm	P	pucker_C3'_endo	pucker_C2'_endo	pucker_C3'_exo	pucker_C2'_exo	suite	class
Neg_40	1.0	1.0	4.0	0.0	5.0	1.0	134.0	6.0	24.0	10.0	22.0	12.0	0.0	38.0	28.0	134.0	1358.02347	1091.13763	266.88584	1.79709	7324.117	5132.664	2191.453	49300.5220550736	84648.9773391609	111257.782965556	0.44312	0.76084	0.13189	1e-05	0.60317	2e-05	5.34529012416508	21.4437938162404	-9.34674105619026	-2.8558540092531	-13.18333	57.8	62.58333	81.95	-142.08333	-83.06667	-59.0	-167.68333	72.88333	6.0	0.0	0.0	0.0	4.525	4.67167	34.69167	111.78333	-108.51667	-91.45	-50.95	-132.55	3.8	-25.36667	36.13333	-34.91667	19.68333	37.31667	72.88333	5.0	0.0	0.0	1.0	0.4855	0
Neg_41	0.0	1.0	2.0	1.0	2.0	2.0	130.0	4.0	16.0	6.0	12.0	8.0	0.0	26.0	18.0	86.0	785.94708	731.60381	54.34327	1.69487	3681.109	2906.477	774.632	16287.9485351224	56966.9686475533	67195.0225403529	0.2424	0.84779	0.27106	1e-05	0.34791	5e-05	5.26171272669276	20.5790071567722	-8.52539595867426	-2.51398064267822	52.625	82.15	54.875	96.8	-126.1	-5.03333	-1.0	-156.525	53.75	3.0	1.0	0.0	0.0	3.04333	3.17333	30.05333	-2.83333	18.0	-51.83333	23.63333	-40.6	-4.75	-8.925	18.55	-21.75	16.675	38.25	53.75	3.0	1.0	0.0	0.0	0.6555	0
Neg_42	2.0	0.0	2.0	0.0	4.0	0.0	157.0	4.0	28.0	10.0	28.0	14.0	0.0	46.0	31.0	157.0	756.19656	549.69215	206.50441	1.77636	2294.493	1540.233	754.26	48133.387648973	67135.0950545041	97587.1359607153	0.49323	0.68795	0.11421	1e-05	0.67839	1e-05	5.31540961694884	20.3416294373616	-8.21950686688265	-2.38557415255641	-37.875	-8.075	78.225	86.15	-165.15	-52.35	-22.75	-145.475	19.025	4.0	0.0	0.0	0.0	3.6825	4.465	68.36	143.725	-24.375	36.0	-17.625	36.975	-0.425	-24.0	37.9	-39.275	25.05	40.275	19.025	4.0	0.0	0.0	0.0	0.27575	0
Neg_43	2.0	3.0	2.0	1.0	4.0	4.0	170.0	8.0	32.0	10.0	24.0	16.0	0.0	54.0	34.0	170.0	1643.48648	1255.83783	387.64865	1.87399	9380.479	6292.587	3087.892	103111.070706857	188786.971515649	236494.264450945	0.436	0.79827	0.13408	0.0	0.58542	1e-05	5.59222331847271	22.4238553414049	-9.59470355273063	-3.04806860972231	-41.52857	128.825	77.3125	82.625	-147.77143	-73.92857	-73.85714	-163.7875	14.9625	8.0	0.0	0.0	0.0	4.40857	4.59571	22.39857	165.23333	-2.1	-147.98571	-89.78333	-127.25714	2.5125	-25.1875	37.0375	-36.6	21.5875	38.375	14.9625	8.0	0.0	0.0	0.0	0.62575	0
Neg_44	0.0	4.0	1.0	1.0	1.0	5.0	123.0	6.0	24.0	7.0	14.0	12.0	0.0	41.0	25.0	123.0	897.5267	692.22989	205.29681	1.89832	4783.046	3125.823	1657.223	30511.6806479747	96852.7641137175	110576.689024581	0.27593	0.87589	0.24402	1e-05	0.3847	3e-05	5.23420657506032	20.7666145701922	-8.93486439669132	-2.70196397145908	-57.53333	167.78333	53.23333	78.7	-143.03333	-78.45	-64.5	-164.3	14.86667	6.0	0.0	0.0	0.0	4.51333	4.70167	24.16167	169.43333	3.48333	-144.4	-132.2	-117.75	2.71667	-27.35	40.4	-39.75	23.33333	41.93333	14.86667	6.0	0.0	0.0	0.0	0.7745	0
Neg_45	3.0	10.0	8.0	3.0	11.0	13.0	771.0	24.0	96.0	32.0	70.0	48.0	0.0	160.0	104.0	510.0	4361.66546999999	4202.25852999999	159.40694	1.77014	4856.15	3953.473	902.677	461187.656945911	962618.061748541	1032438.13829153	0.4467	0.93237	0.1321	0.0	0.56328	0.0	7.19831223059325	28.4468447713793	-12.1188140625461	-3.81572087516278	-37.65217	84.175	33.9125	79.7375	-139.77826	-78.0	-61.78261	-135.05833	15.16667	24.0	0.0	0.0	0.0	4.50435	4.67957	24.6313	151.45455	-95.99545	-144.16522	-135.34545	-102.98696	2.34583	-24.87083	36.6875	-36.34583	21.45	38.10833	15.16667	24.0	0.0	0.0	0.0	0.51917	0
Neg_46	5.0	6.0	7.0	4.0	12.0	10.0	471.0	22.0	88.0	29.0	68.0	44.0	0.0	147.0	95.0	471.0	4575.87701	3532.48613	1043.39088	1.87012	9086.384	6147.904	2938.48	554962.314382712	947768.599354052	1043935.02134941	0.53161	0.90788	0.08768	0.0	0.65375	0.0	6.70791613424543	26.9450173786672	-11.9027438376933	-3.85339252991209	9.72381	106.38182	89.00455	84.11364	-142.77273	-79.51818	-63.27273	-161.44091	78.89545	22.0	0.0	0.0	0.0	4.24	4.49818	32.58045	125.00952	-29.59048	-144.89545	-112.11905	-107.09091	3.21818	-23.8	34.15	-33.08182	18.97273	35.68182	78.89545	18.0	0.0	0.0	4.0	0.62609	0
Neg_47	3.0	4.0	8.0	3.0	11.0	7.0	390.0	18.0	72.0	26.0	58.0	36.0	0.0	118.0	80.0	390.0	3049.0934	2464.60134	584.49206	2.02691	5600.164	3881.676	1718.488	253322.217852211	767607.665887191	820518.338210451	0.30873	0.93552	0.22199	0.0	0.4127	0.0	6.44481208191351	25.2529424059102	-10.861289277127	-3.52048482333018	-10.03333	15.74444	44.61667	85.84444	-132.75	-50.97778	-41.77778	-31.53889	59.91111	17.0	1.0	0.0	0.0	3.61778	4.40389	49.78	103.03333	-60.40556	-102.36667	-105.57778	-81.96111	3.68333	-22.85556	32.33889	-31.09444	17.27778	37.33889	59.91111	15.0	1.0	0.0	2.0	0.38011	0
Neg_48	8.0	6.0	9.0	5.0	17.0	11.0	603.0	28.0	112.0	37.0	90.0	56.0	0.0	187.0	121.0	603.0	4459.30906999999	3586.19383999999	873.11523	2.00693	5245.209	3621.531	1623.678	521453.553438455	1157738.78950586	1265557.07324832	0.41203	0.91481	0.15093	0.0	0.53124	0.0	6.92965282166582	27.3352327812662	-11.8985030564627	-3.83143089568965	-36.43214	63.71429	14.06786	79.44643	-129.42857	-54.94643	-35.85714	-140.86429	13.25357	28.0	0.0	0.0	0.0	4.41464	4.6425	32.94107	127.52143	-23.07143	-116.25	-101.18929	-93.81429	3.72857	-26.16429	37.51071	-36.375	20.56786	38.75357	13.25357	28.0	0.0	0.0	0.0	0.42471	0
Neg_49	2.0	4.0	3.0	1.0	5.0	5.0	213.0	10.0	40.0	13.0	30.0	20.0	0.0	67.0	43.0	213.0	1514.687	1168.09767	346.58933	2.01388	13305.341	8159.306	5146.035	138041.785330199	154922.574116794	184734.28027743	0.74725	0.83862	0.02173	0.0	0.86692	1e-05	5.8101852700425	22.5433043892777	-9.64251207339446	-3.03202084485623	-63.89	100.42	51.5	82.27	-155.93	-73.23	-82.6	-148.54	18.55	10.0	0.0	0.0	0.0	3.976	4.55	21.763	167.12	-35.29	-147.82	-142.39	-124.25	0.06	-24.44	38.25	-39.2	24.65	40.41	18.55	10.0	0.0	0.0	0.0	0.8203	0
Neg_50	7.0	4.0	4.0	2.0	11.0	6.0	551.0	17.0	68.0	21.0	56.0	34.0	0.0	115.0	72.0	366.0	1755.28486	1673.16613	82.11873	2.28026	3876.121	3143.928	732.193	304907.984181945	341889.661026067	475798.781781893	0.64083	0.71856	0.05559	0.0	0.81483	0.0	6.6362955409934	24.7679148717525	-10.1239337824265	-3.2277690713561	-44.85294	61.74706	65.95882	92.82353	-135.66471	-66.8	-47.58824	-107.10588	40.45294	14.0	3.0	0.0	0.0	3.62588	4.04353	48.92412	37.12941	-75.05294	-85.53529	-103.97059	-43.81765	-1.7	-14.55294	24.38235	-26.01176	17.46471	37.9	40.45294	14.0	1.0	1.0	0.0	0.49135	0
Neg_51	2.0	1.0	2.0	0.0	4.0	1.0	110.0	5.0	20.0	7.0	18.0	10.0	0.0	33.0	22.0	110.0	836.32341	701.06904	135.25437	1.91447	6293.534	4284.122	2009.412	39175.472834529	46272.3900286522	67334.4516075332	0.5818	0.6872	0.07838	1e-05	0.76924	2e-05	5.11023597358926	20.1139841120874	-8.64551335147032	-2.54619636208611	-61.56	169.88	51.26	79.74	-149.62	-74.02	-75.4	-166.7	16.36	5.0	0.0	0.0	0.0	4.538	4.62	22.756	164.58	34.84	-146.4	-138.4	-120.06	1.5	-24.12	36.3	-36.42	21.98	37.82	16.36	5.0	0.0	0.0	0.0	0.8184	0
Neg_52	3.0	5.0	6.0	2.0	9.0	7.0	344.0	16.0	64.0	22.0	50.0	32.0	0.0	106.0	70.0	344.0	2718.69615	2079.8608	638.83535	1.96289	2365.102	1574.542	790.56	377505.578563904	447249.975076467	540822.539615557	0.69802	0.82698	0.03172	0.0	0.82933	0.0	6.33311953208554	25.0440529899484	-10.850787335875	-3.47891013514809	-50.27333	102.3375	59.40625	78.16875	-144.01875	-81.26875	-62.8125	-141.2375	17.49375	16.0	0.0	0.0	0.0	4.40812	4.62688	35.82562	139.13333	-88.84	-146.625	-125.83333	-99.125	0.68125	-24.225	37.26875	-37.8875	23.41875	39.2625	17.49375	16.0	0.0	0.0	0.0	0.69	0
Neg_53	1.0	4.0	2.0	0.0	3.0	4.0	148.0	7.0	28.0	9.0	20.0	14.0	0.0	47.0	30.0	148.0	757.49571	589.63539	167.86032	2.13481	19230.904	12926.865	6304.039	54861.9405868918	103108.030015006	137529.002572284	0.39891	0.74972	0.1589	1e-05	0.55698	1e-05	5.35860747808618	20.6644252353203	-8.69567631736523	-2.6948727483492	-68.67143	23.27143	55.2	80.71429	-139.45714	-71.48571	-68.14286	-153.65714	18.75714	7.0	0.0	0.0	0.0	4.03143	4.62143	34.30429	117.31429	-20.58571	-94.0	-145.78571	-35.28571	0.04286	-23.34286	36.35714	-37.35714	23.58571	39.07143	18.75714	7.0	0.0	0.0	0.0	0.54386	0
Neg_54	0.0	4.0	1.0	2.0	1.0	6.0	143.0	7.0	28.0	8.0	16.0	14.0	0.0	48.0	29.0	143.0	660.13343	521.25619	138.87724	2.06641	8440.891	4490.803	3950.088	46923.1456472936	179061.194054956	199953.530267561	0.23467	0.89551	0.27823	0.0	0.33049	2e-05	5.36340887284383	20.6743001152582	-8.6990992522354	-2.67696473748557	-50.58571	64.81429	54.02857	107.77143	-130.11429	-43.82857	-34.71429	-76.42857	72.51429	4.0	3.0	0.0	0.0	2.79571	3.23286	60.65286	136.38571	-39.74286	-91.88571	-63.91429	-84.62857	-8.9	1.35714	6.31429	-11.6	12.82857	37.81429	72.51429	4.0	3.0	0.0	0.0	0.44729	0
Neg_55	1.0	2.0	4.0	1.0	5.0	3.0	174.0	8.0	32.0	12.0	26.0	16.0	0.0	52.0	36.0	174.0	651.0016	512.12434	138.87726	2.5989	6556.222	4507.445	2048.777	71383.8675554191	96185.4200065523	125147.333161601	0.5704	0.76858	0.07238	1e-05	0.7316	1e-05	5.45049779075992	20.509243409099	-8.48492331160284	-2.64714707178192	-12.525	161.7125	68.7875	92.5875	-135.1375	-30.8	-14.5	-154.9625	30.8625	7.0	1.0	0.0	0.0	4.12571	4.59857	22.34571	142.2375	-63.0375	-94.4375	-87.87143	-107.3	1.5875	-17.7375	26.3125	-26.1125	15.4375	36.5375	30.8625	7.0	1.0	0.0	0.0	0.695	0
Neg_56	0.0	2.0	3.0	2.0	3.0	4.0	149.0	7.0	28.0	10.0	20.0	14.0	0.0	46.0	31.0	149.0	1022.13794	816.84111	205.29683	1.94021	10565.412	6287.223	4278.189	60884.5799210159	86422.5099332457	127585.910765047	0.4772	0.67737	0.12377	1e-05	0.66445	1e-05	5.3901979337591	21.1733158109511	-9.01365697018038	-2.68353935108541	-85.58571	33.28571	71.17143	85.05714	-128.44286	-40.05714	-36.85714	-160.15714	26.32857	6.0	0.0	0.0	0.0	3.82286	4.04143	29.25143	78.88571	-12.5	-100.18571	-123.95714	-77.04286	-4.72857	-19.5	34.91429	-38.42857	27.15714	39.8	26.32857	6.0	0.0	0.0	0.0	0.59843	0
Neg_57	3.0	0.0	0.0	3.0	3.0	3.0	126.0	6.0	24.0	6.0	18.0	12.0	0.0	42.0	24.0	126.0	1328.17639	1005.73965	322.43674	1.8421	9086.384	6147.904	2938.48	48726.4780124043	70364.8006046404	97613.7684195242	0.49918	0.72085	0.10682	1e-05	0.67455	1e-05	5.24400083543277	21.1376789897013	-9.20302741093085	-2.79634322422833	-78.08333	116.1	64.36667	87.81667	-152.28	-78.94	-73.4	-152.28333	12.63333	6.0	0.0	0.0	0.0	4.046	4.4	24.556	98.36	-170.06	-143.32	-122.22	-119.94	3.16667	-21.38333	30.33333	-29.2	16.56667	31.18333	12.63333	6.0	0.0	0.0	0.0	0.5415	0
Neg_58	3.0	1.0	1.0	0.0	4.0	1.0	109.0	5.0	20.0	6.0	18.0	10.0	0.0	34.0	21.0	109.0	607.79537	456.84183	150.95354	2.13394	9086.384	6147.904	2938.48	28288.6080024259	58235.1295883853	66472.3950282892	0.42557	0.87608	0.14069	1e-05	0.55469	3e-05	4.9308554770339	19.1721718104343	-8.10236908394108	-2.42538031044288	-69.14	142.76	76.24	86.74	-133.6	-34.08	-27.4	-152.54	27.1	4.0	0.0	0.0	0.0	3.874	4.394	43.262	33.64	-93.96	-98.38	-61.7	-70.2	-1.2	-17.84	28.94	-30.32	19.96	32.92	27.1	4.0	0.0	0.0	0.0	0.4334	0
Neg_59	6.0	5.0	10.0	5.0	16.0	10.0	562.0	26.0	104.0	36.0	84.0	52.0	0.0	172.0	114.0	562.0	3125.40269	2525.21145	600.19124	2.15793	5647.74	3910.821	1736.919	597914.520378973	898046.971297386	1154579.64909193	0.51786	0.77781	0.09326	0.0	0.67675	0.0	6.80722777313334	26.5416093969875	-11.2932399440667	-3.66372831196342	-40.05769	102.50769	56.10769	83.39615	-138.98462	-66.50385	-58.65385	-142.89615	18.95385	25.0	1.0	0.0	0.0	4.25808	4.52077	41.325	111.79231	-93.12692	-117.55385	-84.46538	-80.60385	1.87692	-22.91923	34.10385	-33.94615	20.19231	38.03846	18.95385	25.0	1.0	0.0	0.0	0.66142	0
Neg_60	1.0	1.0	3.0	2.0	4.0	3.0	151.0	7.0	28.0	10.0	22.0	14.0	0.0	46.0	31.0	151.0	958.04268	756.36877	201.67391	1.94111	3038.815	2063.481	975.334	49826.6714083059	141068.185549418	164206.669046603	0.30344	0.85909	0.22234	1e-05	0.42095	2e-05	5.46128164147434	21.431433789674	-9.00512471583471	-2.78937383765221	-22.42857	70.2	10.97143	79.95714	-133.32857	-57.04286	-25.0	-68.98571	19.12857	7.0	0.0	0.0	0.0	4.44857	4.64857	38.21714	124.81429	-123.81429	-25.4	-141.54286	-57.85714	-0.55714	-22.78571	36.3	-37.62857	24.0	38.81429	19.12857	7.0	0.0	0.0	0.0	0.30043	0
Neg_61	5.0	5.0	8.0	6.0	13.0	11.0	514.0	24.0	96.0	32.0	74.0	48.0	0.0	160.0	104.0	514.0	4315.24075	3416.7653	898.47545	1.90992	5469.016	3787.654	1681.362	669971.722293798	844460.669547215	1064150.16718957	0.62958	0.79355	0.05101	0.0	0.77947	0.0	6.78712710481776	27.1570338101937	-11.8700026123277	-3.81395286954839	-28.675	4.14167	15.40417	83.05833	-128.725	-66.875	-46.83333	-133.65	20.175	23.0	1.0	0.0	0.0	4.28125	4.47458	31.07375	108.2125	4.67917	-129.79167	-78.26667	-109.6625	2.10417	-22.80833	33.73333	-33.44167	19.74583	37.95	20.175	23.0	1.0	0.0	0.0	0.42558	0
Neg_62	1.0	3.0	5.0	2.0	6.0	5.0	237.0	11.0	44.0	16.0	34.0	22.0	0.0	72.0	49.0	237.0	1589.81663	1274.62565	315.19098	1.97528	7324.117	5132.664	2191.453	126912.377990805	208635.926471845	287404.766922963	0.44158	0.72593	0.13583	0.0	0.61118	1e-05	5.93137296129715	23.2581988642018	-10.0499525803643	-3.14328288177599	-39.88182	-5.00909	16.07273	97.01818	-148.08182	-86.88182	-61.36364	-138.02727	52.34545	8.0	3.0	0.0	0.0	3.45909	3.87091	39.08091	85.71818	32.94545	-90.5	-38.95455	-78.03636	-6.52727	-7.00909	17.15455	-21.33636	17.5	37.2	52.34545	8.0	2.0	0.0	0.0	0.48509	0
Neg_63	0.0	1.0	2.0	1.0	2.0	2.0	86.0	4.0	16.0	6.0	12.0	8.0	0.0	26.0	18.0	86.0	699.7978	570.58158	129.21622	1.88387	4209.177	2881.208	1327.969	14684.9691885318	42994.1516399535	44536.8487393068	0.32973	0.96536	0.20937	2e-05	0.431	7e-05	4.81166595798578	19.1971569601436	-7.97789433947548	-2.2758896661287	-78.175	-0.575	71.575	76.975	-151.8	-68.65	-83.0	-171.075	16.375	4.0	0.0	0.0	0.0	4.5725	4.625	25.2675	172.025	-174.725	-146.1	-138.6	-117.75	1.575	-25.625	38.75	-38.825	23.4	40.475	16.375	4.0	0.0	0.0	0.0	0.4085	0
Neg_64	1.0	6.0	7.0	2.0	8.0	8.0	343.0	16.0	64.0	23.0	48.0	32.0	0.0	105.0	71.0	343.0	1935.4685	1587.67158	347.79692	2.1918	5228.959	3604.467	1624.492	292209.1082469	371409.0387261	459919.96171947	0.63535	0.80755	0.04856	0.0	0.78024	0.0	6.29982101279321	24.2190295420083	-10.2541661555126	-3.29184744583162	-19.05	21.76875	20.75	84.675	-138.11875	-64.7	-50.9375	-141.9875	24.2375	15.0	1.0	0.0	0.0	4.21562	4.36	31.65	99.3125	-92.0	-111.04375	-129.5	-86.2125	0.875	-21.25	32.51875	-32.925	20.19375	38.35625	24.2375	15.0	1.0	0.0	0.0	0.60825	0
Neg_65	0.0	3.0	2.0	1.0	2.0	4.0	192.0	6.0	24.0	8.0	16.0	12.0	0.0	40.0	26.0	126.0	1145.75893	1105.9072	39.85173	1.73613	2607.425	2079.415	528.01	38183.2674132432	71708.3840463532	82491.1869410851	0.46288	0.86929	0.11949	1e-05	0.59543	2e-05	5.6703954291295	22.3202479696254	-9.22773546599112	-2.68240907255359	-62.13333	170.25	56.93333	78.45	-150.32	-74.26	-76.0	-162.15	16.28333	6.0	0.0	0.0	0.0	4.466	4.612	22.486	170.94	-175.58	-149.88	-137.94	-124.52	1.58333	-24.71667	37.23333	-37.25	22.51667	38.85	16.28333	6.0	0.0	0.0	0.0	0.68717	0
Neg_66	1.0	2.0	2.0	0.0	3.0	2.0	108.0	5.0	20.0	7.0	16.0	10.0	0.0	33.0	22.0	108.0	836.47581	664.99258	171.48323	1.90332	2414.625	1645.474	769.151	29921.963845323	48540.3065092685	62625.1677350605	0.47779	0.77509	0.11254	1e-05	0.63624	3e-05	5.10987513487943	20.4363575942819	-8.54707213639546	-2.56848508479216	-81.6	92.14	73.14	79.56	-147.04	-72.14	-74.6	-96.46	14.76	5.0	0.0	0.0	0.0	4.574	4.668	23.93	165.94	105.22	-150.3	-148.32	-125.74	2.62	-25.24	37.02	-36.48	21.34	38.28	14.76	5.0	0.0	0.0	0.0	0.6778	0
Neg_67	1.0	3.0	4.0	0.0	5.0	3.0	174.0	8.0	32.0	12.0	26.0	16.0	0.0	52.0	36.0	174.0	1105.65388	888.28079	217.37309	2.03243	7324.117	5132.664	2191.453	79595.3614794775	101786.500230247	124640.024923257	0.6386	0.81664	0.04722	1e-05	0.78029	1e-05	5.56148952499113	21.9332145355041	-9.37352619658661	-2.82093356333549	-26.9125	82.8125	24.4375	87.2875	-139.95	-56.3375	-38.375	-117.7375	39.775	7.0	1.0	0.0	0.0	4.08625	4.3375	42.4725	82.0625	-121.0375	-114.875	-122.65	-100.4	0.1125	-19.0	29.6125	-30.3125	19.0375	36.775	39.775	7.0	0.0	1.0	0.0	0.44312	0
Neg_68	3.0	2.0	6.0	1.0	9.0	3.0	264.0	12.0	48.0	18.0	42.0	24.0	0.0	78.0	54.0	264.0	1972.8887	1581.61712	391.27158	1.94829	6366.028	4258.714	2107.314	136950.348664314	506479.277046011	577204.325258868	0.23726	0.87747	0.2756	0.0	0.33659	1e-05	6.04422467222385	24.0299906961117	-10.3404425322842	-3.26342329936826	-60.94167	108.15833	69.45	78.71667	-133.00833	-62.80833	-40.25	-122.4	15.16667	12.0	0.0	0.0	0.0	3.78167	4.67167	43.1725	152.1	48.81667	-95.775	-115.01667	-47.275	2.25833	-25.35833	37.69167	-37.39167	22.14167	39.53333	15.16667	11.0	0.0	0.0	0.0	0.54208	0
Neg_69	4.0	3.0	4.0	2.0	8.0	5.0	280.0	13.0	52.0	17.0	42.0	26.0	0.0	87.0	56.0	280.0	1915.17743	1521.49059	393.68684	2.09242	6366.028	4258.714	2107.314	155905.160475869	256087.825160615	295242.372570441	0.52806	0.86738	0.0875	0.0	0.66133	1e-05	6.05560065721087	23.8867686061394	-10.1395995199118	-3.1304869240827	-36.1	124.67692	46.36923	83.6	-133.05	-72.49167	-30.41667	-111.33077	25.46923	12.0	1.0	0.0	0.0	4.51833	4.68083	29.51167	136.53333	2.09167	-106.73333	-74.65	-83.00833	0.04615	-20.30769	31.83077	-32.67692	20.49231	39.43077	25.46923	12.0	1.0	0.0	0.0	0.35154	0
Neg_70	3.0	3.0	3.0	3.0	6.0	6.0	255.0	12.0	48.0	15.0	36.0	24.0	0.0	81.0	51.0	255.0	1804.69432	1388.06257	416.63175	1.9834	3038.815	2063.481	975.334	133444.232252356	393122.748945587	434987.255356272	0.30678	0.90376	0.22142	0.0	0.41634	1e-05	5.98465242828556	23.4298940219762	-9.91739060472799	-3.08573651477398	-27.58333	29.55	8.68333	96.55	-130.84167	-43.10833	2.41667	-117.41667	83.45	9.0	3.0	0.0	0.0	3.3225	3.79083	37.7375	87.96667	-84.40833	-7.54167	-92.475	-24.525	-5.58333	-8.38333	18.525	-22.3	17.50833	37.70833	83.45	8.0	3.0	0.0	1.0	0.27925	0
Neg_71	3.0	7.0	9.0	4.0	12.0	11.0	742.0	23.0	92.0	32.0	70.0	46.0	0.0	152.0	101.0	493.0	3272.00942999999	3119.84825	152.16118	2.05244	3876.121	3143.928	732.193	416585.360372681	873198.930844552	939033.599549543	0.44363	0.92989	0.13362	0.0	0.56073	0.0	7.04709511573424	27.1093688067246	-11.3873096187633	-3.65754343136553	-42.27826	109.30435	65.94783	86.6913	-140.13913	-62.11739	-62.43478	-146.16522	27.76522	21.0	2.0	0.0	0.0	4.18435	4.29609	34.83	123.2913	-104.87391	-109.67826	-113.87391	-82.09565	0.2087	-20.24348	31.38696	-32.12174	20.11739	39.36522	27.76522	21.0	2.0	0.0	0.0	0.58117	0
Neg_72	1.0	1.0	3.0	1.0	4.0	2.0	195.0	6.0	24.0	9.0	20.0	10.0	0.0	39.0	26.0	128.0	790.89531	742.59018	48.30513	1.93221	1014.523	801.969	212.554	48466.3336804011	73079.824956419	87942.0147863609	0.55112	0.831	0.07732	1e-05	0.69407	2e-05	5.64430904179242	21.712770150867	-8.76451201814397	-2.75930723047583	-63.58	30.52	53.66667	79.83333	-151.16	-69.26	-81.8	-164.25	14.13333	6.0	0.0	0.0	0.0	4.528	4.668	23.33	170.075	-86.55	-146.325	-138.1	-124.4	3.18333	-26.8	38.88333	-38.13333	21.95	40.15	14.13333	6.0	0.0	0.0	0.0	0.73933	0
Neg_73	3.0	1.0	2.0	3.0	5.0	4.0	192.0	9.0	36.0	11.0	28.0	18.0	0.0	61.0	38.0	192.0	1229.09645	977.90975	251.1867	2.2438	7324.117	5132.664	2191.453	110482.794091443	185925.987568421	192713.65247891	0.5733	0.96478	0.07448	0.0	0.67764	1e-05	5.64600132712726	21.7819710150236	-9.182755595464	-2.84661307580433	0.42222	87.18889	39.45556	96.27778	-131.04444	-38.34444	-12.66667	-136.22222	83.62222	7.0	2.0	0.0	0.0	3.05	3.85889	63.73889	98.33333	-120.34444	-82.14444	-98.02222	-31.96667	-2.45556	-11.2	19.94444	-21.9	15.32222	37.03333	83.62222	6.0	2.0	0.0	1.0	0.36967	0
Neg_74	1.0	1.0	0.0	2.0	1.0	3.0	123.0	4.0	16.0	4.0	10.0	8.0	0.0	28.0	16.0	82.0	461.14916	439.41186	21.7373	2.01788	14289.785	11287.58	3002.205	13291.3670842022	45161.5402244579	45789.8557656749	0.29027	0.98628	0.24024	2e-05	0.38251	7e-05	5.13750589344064	19.7896294127338	-7.67831676583409	-2.32999511735369	-60.025	168.35	55.2	78.675	-148.1	-76.6	-71.5	-162.775	15.2	4.0	0.0	0.0	0.0	4.4875	4.6525	22.25	169.4	-87.675	-149.425	-136.85	-130.925	2.35	-25.4	37.6	-37.225	21.975	38.975	15.2	4.0	0.0	0.0	0.0	0.9025	0
Neg_75	2.0	2.0	1.0	4.0	3.0	6.0	187.0	9.0	36.0	10.0	24.0	18.0	0.0	62.0	37.0	187.0	1407.54001	1088.72618	318.81383	1.96854	2871.704	1946.068	925.636	89333.5564648394	163795.39921785	202735.365981866	0.44064	0.80793	0.13121	0.0	0.5879	1e-05	5.65719482697442	22.1295420467164	-9.53233385628498	-2.95231467453377	-14.44444	-12.17778	48.64444	86.47778	-141.2375	-74.375	-66.75	-158.27778	24.93333	8.0	1.0	0.0	0.0	3.965	4.21625	30.07875	143.425	-22.05	-134.5	-120.975	-111.075	-0.56667	-20.22222	32.15556	-33.3	21.32222	38.35556	24.93333	8.0	0.0	0.0	0.0	0.48689	0
Neg_76	5.0	0.0	2.0	1.0	7.0	1.0	176.0	8.0	32.0	10.0	30.0	16.0	0.0	54.0	34.0	176.0	1187.88684	818.35261	369.53423	1.91484	7637.394	5075.095	2562.299	56115.7547670157	143448.968539413	154783.315638113	0.36254	0.92677	0.1834	1e-05	0.47509	2e-05	5.61831628336619	22.212037489302	-9.68943711353462	-2.96901776562286	1.8	48.2375	52.5375	89.975	-134.1	-86.9	-47.0	-134.2	32.75	7.0	1.0	0.0	0.0	3.8	4.18625	61.5875	64.2875	-142.05	-99.3625	-61.7875	-73.9375	0.525	-18.025	27.8625	-28.4125	17.5625	37.625	32.75	7.0	1.0	0.0	0.0	0.56637	0
Neg_77	0.0	2.0	1.0	1.0	1.0	3.0	83.0	4.0	16.0	5.0	10.0	8.0	0.0	27.0	17.0	83.0	725.32988	564.71532	160.61456	1.88259	2463.038	1605.303	857.735	13349.8765113316	43960.5017189642	44290.9741550253	0.30141	0.99254	0.2326	2e-05	0.39418	7e-05	4.82253116187089	19.1975268779361	-8.36675760028814	-2.34763910649483	-65.325	-3.275	57.175	78.975	-161.975	-69.05	-92.75	-166.45	20.35	4.0	0.0	0.0	0.0	4.4625	4.53	23.6425	170.975	-85.6	-151.475	-138.55	-126.675	-1.875	-24.775	40.6	-42.575	27.95	44.0	20.35	4.0	0.0	0.0	0.0	0.673	0
